ID,target
2998,2
2999,2
3000,1
3001,0
3002,2
3003,1
3004,0
3005,1
3006,1
3007,1
3008,2
3009,2
3010,0
3011,2
3012,1
3013,2
3014,1
3015,1
3016,2
3017,2
3018,0
3019,2
3020,2
3021,0
3022,2
3023,1
3024,2
3025,1
3026,2
3027,2
3028,1
3029,1
3030,1
3031,1
3032,2
3033,1
3034,2
3035,1
3036,1
3037,1
3038,0
3039,2
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,0
3047,0
3048,1
3049,1
3050,1
3051,2
3052,1
3053,2
3054,0
3055,1
3056,1
3057,1
3058,1
3059,0
3060,2
3061,2
3062,2
3063,0
3064,0
3065,2
3066,1
3067,2
3068,2
3069,1
3070,2
3071,0
3072,1
3073,1
3074,1
3075,1
3076,0
3077,1
3078,1
3079,1
3080,2
3081,1
3082,1
3083,1
3084,1
3085,2
3086,1
3087,1
3088,2
3089,1
3090,1
3091,0
3092,0
3093,1
3094,2
3095,1
3096,2
3097,0
3098,2
3099,0
3100,1
3101,1
3102,1
3103,1
3104,2
3105,2
3106,1
3107,2
3108,0
3109,1
3110,1
3111,1
3112,2
3113,0
3114,0
3115,0
3116,1
3117,2
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,0
3127,1
3128,1
3129,1
3130,1
3131,1
3132,0
3133,0
3134,1
3135,1
3136,0
3137,0
3138,0
3139,2
3140,1
3141,2
3142,0
3143,1
3144,1
3145,1
3146,1
3147,1
3148,0
3149,1
3150,2
3151,0
3152,2
3153,1
3154,2
3155,0
3156,1
3157,2
3158,1
3159,1
3160,0
3161,1
3162,0
3163,1
3164,2
3165,1
3166,1
3167,1
3168,1
3169,2
3170,1
3171,1
3172,1
3173,0
3174,1
3175,1
3176,2
3177,1
3178,0
3179,2
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,2
3194,1
3195,2
3196,1
3197,0
3198,1
3199,0
3200,1
3201,2
3202,0
3203,0
3204,1
3205,2
3206,1
3207,2
3208,2
3209,0
3210,0
3211,1
3212,1
3213,1
3214,1
3215,2
3216,0
3217,1
3218,0
3219,2
3220,1
3221,1
3222,0
3223,1
3224,2
3225,1
3226,1
3227,1
3228,1
3229,1
3230,0
3231,2
3232,2
3233,2
3234,0
3235,1
3236,1
3237,1
3238,0
3239,0
3240,1
3241,0
3242,1
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3251,0
3252,0
3253,1
3254,0
3255,1
3256,2
3257,1
3258,0
3259,1
3260,1
3261,1
3262,0
3263,1
3264,0
3265,2
3266,0
3267,2
3268,1
3269,1
3270,2
3271,2
3272,0
3273,1
3274,1
3275,2
3276,1
3277,0
3278,1
3279,0
3280,1
3281,1
3282,1
3283,1
3284,0
3285,1
3286,0
3287,1
3288,2
3289,0
3290,1
3291,1
3292,1
3293,0
3294,0
3295,1
3296,1
3297,1
3298,0
3299,1
3300,2
3301,2
3302,2
3303,1
3304,2
3305,2
3306,0
3307,0
3308,1
3309,1
3310,2
3311,2
3312,1
3313,0
3314,2
3315,0
3316,2
3317,2
3318,2
3319,1
3320,2
3321,1
3322,1
3323,0
3324,2
3325,1
3326,1
3327,1
3328,1
3329,2
3330,2
3331,2
3332,1
3333,2
3334,0
3335,1
3336,1
3337,2
3338,1
3339,1
3340,2
3341,0
3342,2
3343,2
3344,1
3345,1
3346,1
3347,1
3348,0
3349,0
3350,1
3351,1
3352,1
3353,1
3354,2
3355,2
3356,2
3357,1
3358,1
3359,1
3360,2
3361,0
3362,1
3363,1
3364,1
3365,1
3366,0
3367,2
3368,0
3369,1
3370,2
3371,0
3372,1
3373,0
3374,0
3375,0
3376,2
3377,2
3378,0
3379,1
3380,2
3381,2
3382,0
3383,0
3384,1
3385,1
3386,2
3387,1
3388,1
3389,0
3390,2
3391,0
3392,1
3393,0
3394,0
3395,1
3396,0
3397,1
3398,1
3399,1
3400,2
3401,1
3402,0
3403,0
3404,0
3405,1
3406,2
3407,0
3408,1
3409,0
3410,0
3411,1
3412,1
3413,1
3414,2
3415,1
3416,0
3417,1
3418,2
3419,0
3420,0
3421,1
3422,1
3423,0
3424,2
3425,1
3426,0
3427,1
3428,1
3429,1
3430,2
3431,0
3432,2
3433,1
3434,1
3435,0
3436,1
3437,0
3438,2
3439,1
3440,1
3441,1
3442,1
3443,1
3444,1
3445,0
3446,1
3447,1
3448,0
3449,1
3450,1
3451,0
3452,2
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,1
3460,1
3461,2
3462,2
3463,0
3464,1
3465,0
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,2
3474,2
3475,1
3476,1
3477,1
3478,0
3479,2
3480,1
3481,0
3482,2
3483,0
3484,2
3485,1
3486,2
3487,1
3488,1
3489,0
3490,1
3491,0
3492,1
3493,1
3494,2
3495,2
3496,0
3497,0
3498,2
3499,1
3500,1
3501,1
3502,1
3503,2
3504,2
3505,0
3506,1
3507,1
3508,2
3509,1
3510,1
3511,2
3512,1
3513,2
3514,1
3515,0
3516,1
3517,1
3518,2
3519,2
3520,1
3521,2
3522,1
3523,1
3524,2
3525,1
3526,1
3527,2
3528,1
3529,0
3530,2
3531,2
3532,2
3533,0
3534,1
3535,1
3536,2
3537,1
3538,2
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,0
3547,1
3548,0
3549,0
3550,1
3551,2
3552,2
3553,0
3554,2
3555,0
3556,2
3557,1
3558,0
3559,0
3560,0
3561,1
3562,2
3563,1
3564,1
3565,0
3566,1
3567,2
3568,2
3569,1
3570,1
3571,0
3572,2
3573,0
3574,2
3575,1
3576,1
3577,0
3578,1
3579,2
3580,2
3581,1
3582,1
3583,1
3584,2
3585,2
3586,0
3587,1
3588,2
3589,1
3590,2
3591,0
3592,2
3593,1
3594,1
3595,1
3596,2
3597,2
3598,1
3599,1
3600,2
3601,0
3602,1
3603,0
3604,1
3605,1
3606,2
3607,1
3608,1
3609,1
3610,2
3611,0
3612,0
3613,0
3614,1
3615,1
3616,1
3617,2
3618,0
3619,1
3620,1
3621,0
3622,1
3623,0
3624,2
3625,1
3626,1
3627,2
3628,2
3629,2
3630,0
3631,0
3632,1
3633,0
3634,1
3635,0
3636,2
3637,2
3638,1
3639,1
3640,0
3641,0
3642,0
3643,2
3644,2
3645,1
3646,1
3647,2
3648,1
3649,1
3650,2
3651,0
3652,1
3653,0
3654,2
3655,2
3656,2
3657,2
3658,0
3659,1
3660,1
3661,1
3662,1
3663,1
3664,0
3665,2
3666,0
3667,1
3668,2
3669,2
3670,2
3671,0
3672,2
3673,0
3674,0
3675,2
3676,2
3677,0
3678,2
3679,1
3680,0
3681,0
3682,1
3683,0
3684,1
3685,0
3686,2
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,0
3694,2
3695,1
3696,1
3697,1
3698,0
3699,2
3700,1
3701,2
3702,1
3703,1
3704,1
3705,0
3706,0
3707,1
3708,1
3709,1
3710,1
3711,1
3712,0
3713,0
3714,0
3715,0
3716,0
3717,2
3718,0
3719,1
3720,1
3721,0
3722,2
3723,2
3724,2
3725,1
3726,1
3727,2
3728,1
3729,1
3730,0
3731,1
3732,1
3733,1
3734,2
3735,2
3736,0
3737,1
3738,1
3739,1
3740,0
3741,1
3742,1
3743,0
3744,2
3745,0
3746,1
3747,2
3748,1
3749,1
3750,2
3751,1
3752,1
3753,0
3754,0
3755,1
3756,1
3757,2
3758,0
3759,1
3760,1
3761,0
3762,1
3763,1
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,2
3771,1
3772,1
3773,2
3774,0
3775,2
3776,0
3777,1
3778,1
3779,2
3780,0
3781,1
3782,1
3783,0
3784,0
3785,1
3786,0
3787,2
3788,1
3789,1
3790,2
3791,2
3792,2
3793,1
3794,1
3795,2
3796,0
3797,2
3798,2
3799,1
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,1
3807,2
3808,1
3809,1
3810,1
3811,2
3812,2
3813,1
3814,1
3815,1
3816,1
3817,2
3818,1
3819,2
3820,1
3821,1
3822,0
3823,0
3824,1
3825,1
3826,0
3827,2
3828,1
3829,1
3830,2
3831,0
3832,2
3833,0
3834,1
3835,0
3836,0
3837,0
3838,2
3839,2
3840,0
3841,1
3842,1
3843,2
3844,1
3845,1
3846,0
3847,2
3848,1
3849,1
3850,2
3851,2
3852,2
3853,1
3854,2
3855,1
3856,1
3857,1
3858,2
3859,0
3860,1
3861,0
3862,2
3863,1
3864,1
3865,2
3866,0
3867,1
3868,1
3869,2
3870,2
3871,0
3872,2
3873,2
3874,2
3875,1
3876,2
3877,1
3878,1
3879,2
3880,1
3881,0
3882,1
3883,0
3884,0
3885,1
3886,1
3887,2
3888,1
3889,1
3890,0
3891,2
3892,0
3893,1
3894,2
3895,2
3896,2
3897,0
3898,2
3899,1
3900,0
3901,1
3902,2
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,0
3910,0
3911,1
3912,0
3913,0
3914,0
3915,1
3916,2
3917,2
3918,1
3919,1
3920,1
3921,2
3922,0
3923,1
3924,1
3925,2
3926,1
3927,1
3928,1
3929,2
3930,1
3931,1
3932,1
3933,1
3934,0
3935,0
3936,2
3937,1
3938,2
3939,0
3940,2
3941,1
3942,0
3943,0
3944,1
3945,2
3946,0
3947,0
3948,1
3949,0
3950,1
3951,2
3952,0
3953,0
3954,2
3955,0
3956,1
3957,1
3958,0
3959,0
3960,0
3961,1
3962,1
3963,0
3964,1
3965,1
3966,1
3967,1
3968,1
3969,1
3970,2
3971,0
3972,0
3973,2
3974,1
3975,1
3976,2
3977,0
3978,2
3979,2
3980,1
3981,1
3982,1
3983,1
3984,1
3985,2
3986,1
3987,1
3988,0
3989,2
3990,2
3991,0
3992,1
3993,0
3994,2
3995,1
3996,1
3997,1
3998,0
3999,2
4000,0
4001,1
4002,0
4003,1
4004,1
4005,1
4006,1
4007,1
4008,0
4009,2
4010,2
4011,0
4012,1
4013,2
4014,1
4015,1
4016,0
4017,0
4018,0
4019,1
4020,1
4021,1
4022,1
4023,1
4024,0
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,0
4032,1
4033,0
4034,1
4035,1
4036,0
4037,2
4038,2
4039,1
4040,2
4041,2
4042,1
4043,0
4044,0
4045,1
4046,1
4047,2
4048,2
4049,1
4050,2
4051,1
4052,0
4053,1
4054,1
4055,2
4056,2
4057,1
4058,0
4059,1
4060,2
4061,1
4062,1
4063,2
4064,1
4065,2
4066,1
4067,2
4068,1
4069,1
4070,1
4071,2
4072,0
4073,2
4074,1
4075,0
4076,2
4077,1
4078,0
4079,1
4080,2
4081,2
4082,1
4083,1
4084,1
4085,1
4086,2
4087,0
4088,1
4089,1
4090,1
4091,1
4092,2
4093,1
4094,2
4095,2
4096,2
4097,1
4098,1
4099,0
4100,1
4101,1
4102,0
4103,1
4104,1
4105,1
4106,0
4107,1
4108,0
4109,2
4110,1
4111,1
4112,0
4113,2
4114,0
4115,1
4116,1
4117,0
4118,0
4119,0
4120,2
4121,2
4122,0
4123,0
4124,1
4125,2
4126,2
4127,2
4128,1
4129,2
4130,0
4131,2
4132,1
4133,1
4134,1
4135,0
4136,2
4137,0
4138,2
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,2
4151,2
4152,2
4153,2
4154,2
4155,1
4156,1
4157,1
4158,1
4159,1
4160,2
4161,1
4162,0
4163,2
4164,1
4165,1
4166,2
4167,1
4168,2
4169,1
4170,2
4171,0
4172,1
4173,0
4174,1
4175,1
4176,1
4177,1
4178,0
4179,1
4180,1
4181,1
4182,0
4183,2
4184,2
4185,2
4186,1
4187,2
4188,1
4189,2
4190,1
4191,1
4192,1
4193,1
4194,2
4195,0
4196,1
4197,2
4198,1
4199,1
4200,2
4201,2
4202,2
4203,1
4204,1
4205,2
4206,1
4207,1
4208,1
4209,1
4210,0
4211,1
4212,1
4213,2
4214,1
4215,1
4216,1
4217,1
4218,2
4219,2
4220,0
4221,1
4222,1
4223,0
4224,1
4225,0
4226,0
4227,1
4228,1
4229,0
4230,1
4231,0
4232,2
4233,1
4234,1
4235,0
4236,1
4237,1
4238,1
4239,1
4240,2
4241,1
4242,2
4243,1
4244,1
4245,1
4246,0
4247,1
4248,2
4249,2
4250,0
4251,1
4252,1
4253,1
4254,0
4255,1
4256,1
4257,1
4258,1
4259,2
4260,1
4261,1
4262,2
4263,0
4264,1
4265,2
4266,1
4267,2
4268,0
4269,1
4270,2
4271,1
4272,0
4273,2
4274,1
4275,1
4276,1
4277,1
4278,2
4279,1
4280,1
4281,0
4282,1
4283,1
4284,1
4285,2
4286,0
4287,1
4288,0
4289,0
4290,0
4291,1
4292,0
4293,1
4294,1
4295,1
4296,0
4297,1
4298,0
4299,1
4300,0
4301,1
4302,0
4303,1
4304,2
4305,2
4306,1
4307,1
4308,1
4309,1
4310,1
4311,2
4312,0
4313,2
4314,1
4315,2
4316,1
4317,1
4318,1
4319,2
4320,2
4321,0
4322,1
4323,1
4324,2
4325,0
4326,1
4327,1
4328,1
4329,1
4330,2
4331,2
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,0
4341,2
4342,1
4343,1
4344,0
4345,2
4346,0
4347,1
4348,1
4349,2
4350,2
4351,2
4352,0
4353,1
4354,1
4355,2
4356,1
4357,1
4358,1
4359,1
4360,0
4361,1
4362,1
4363,2
4364,0
4365,2
4366,2
4367,2
4368,0
4369,2
4370,0
4371,0
4372,2
4373,2
4374,2
4375,1
4376,0
4377,0
4378,2
4379,0
4380,0
4381,1
4382,1
4383,0
4384,1
4385,2
4386,0
4387,2
4388,2
4389,0
4390,1
4391,1
4392,1
4393,1
4394,0
4395,1
4396,0
4397,0
4398,0
4399,1
4400,1
4401,1
4402,2
4403,1
4404,2
4405,2
4406,0
4407,1
4408,1
4409,1
4410,1
4411,1
4412,1
4413,1
4414,0
4415,0
4416,2
4417,0
4418,1
4419,2
4420,2
4421,2
4422,1
4423,1
4424,1
4425,1
4426,2
4427,1
4428,1
4429,1
4430,1
4431,0
4432,1
4433,0
4434,1
4435,2
4436,0
4437,2
4438,0
4439,0
4440,2
4441,1
4442,1
4443,2
4444,1
4445,0
4446,1
4447,1
4448,1
4449,2
4450,1
4451,1
4452,0
4453,1
4454,0
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,1
4462,2
4463,2
4464,1
4465,1
4466,1
4467,1
4468,1
4469,2
4470,2
4471,2
4472,1
4473,2
4474,1
4475,2
4476,1
4477,1
4478,2
4479,1
4480,2
4481,1
4482,0
4483,1
4484,2
4485,1
4486,0
4487,2
4488,2
4489,1
4490,1
4491,2
4492,2
4493,2
4494,2
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,2
4503,1
4504,1
4505,0
4506,1
4507,1
4508,1
4509,1
4510,0
4511,1
4512,1
4513,2
4514,0
4515,1
4516,1
4517,1
4518,1
4519,1
4520,1
4521,2
4522,0
4523,0
4524,1
4525,1
4526,1
4527,1
4528,0
4529,1
4530,1
4531,2
4532,2
4533,0
4534,2
4535,0
4536,2
4537,2
4538,0
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,1
4546,2
4547,2
4548,1
4549,1
4550,0
4551,0
4552,0
4553,1
4554,2
4555,1
4556,1
4557,0
4558,1
4559,1
4560,1
4561,1
4562,0
4563,2
4564,0
4565,0
4566,0
4567,1
4568,0
4569,1
4570,1
4571,1
4572,1
4573,2
4574,1
4575,1
4576,1
4577,1
4578,2
4579,1
4580,1
4581,2
4582,1
4583,1
4584,1
4585,1
4586,0
4587,1
4588,1
4589,1
4590,1
4591,1
4592,2
4593,1
4594,0
4595,0
4596,0
4597,2
4598,1
4599,0
4600,1
4601,2
4602,1
4603,2
4604,1
4605,2
4606,2
4607,2
4608,1
4609,0
4610,1
4611,0
4612,1
4613,1
4614,2
4615,0
4616,1
4617,0
4618,2
4619,1
4620,1
4621,1
4622,1
4623,1
4624,2
4625,2
4626,1
4627,0
4628,2
4629,1
4630,1
4631,0
4632,2
4633,0
4634,0
4635,1
4636,1
4637,2
4638,1
4639,0
4640,0
4641,2
4642,2
4643,1
4644,1
4645,0
4646,1
4647,0
4648,1
4649,1
4650,1
4651,1
4652,1
4653,2
4654,1
4655,1
4656,2
4657,0
4658,1
4659,1
4660,0
4661,1
4662,1
4663,1
4664,1
4665,1
4666,1
4667,2
4668,2
4669,1
4670,1
4671,2
4672,2
4673,1
4674,0
4675,1
4676,1
4677,0
4678,2
4679,1
4680,1
4681,2
4682,0
4683,0
4684,0
4685,1
4686,1
4687,1
4688,1
4689,0
4690,0
4691,1
4692,1
4693,0
4694,0
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,0
4702,0
4703,2
4704,2
4705,1
4706,0
4707,2
4708,1
4709,1
4710,0
4711,0
4712,2
4713,1
4714,2
4715,0
4716,1
4717,2
4718,0
4719,2
4720,1
4721,1
4722,2
4723,2
4724,1
4725,2
4726,1
4727,1
4728,2
4729,1
4730,0
4731,1
4732,1
4733,1
4734,0
4735,1
4736,2
4737,1
4738,1
4739,0
4740,2
4741,1
4742,0
4743,1
4744,0
4745,1
4746,1
4747,0
4748,0
4749,2
4750,1
4751,0
4752,2
4753,2
4754,0
4755,1
4756,2
4757,1
4758,2
4759,1
4760,1
4761,2
4762,1
4763,1
4764,2
4765,1
4766,1
4767,1
4768,1
4769,2
4770,1
4771,2
4772,1
4773,2
4774,1
4775,0
4776,2
4777,1
4778,2
4779,0
4780,1
4781,1
4782,0
4783,2
4784,1
4785,0
4786,2
4787,1
4788,1
4789,0
4790,1
4791,0
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,1
4799,1
4800,1
4801,1
4802,1
4803,1
4804,0
4805,1
4806,1
4807,1
4808,2
4809,2
4810,1
4811,0
4812,0
4813,1
4814,2
4815,1
4816,2
4817,0
4818,1
4819,1
4820,1
4821,1
4822,2
4823,0
4824,2
4825,2
4826,1
4827,1
4828,1
4829,1
4830,2
4831,1
4832,2
4833,0
4834,2
4835,1
4836,1
4837,2
4838,2
4839,2
4840,0
4841,1
4842,0
4843,1
4844,1
4845,2
4846,1
4847,2
4848,1
4849,1
4850,1
4851,1
4852,1
4853,2
4854,2
4855,2
4856,0
4857,1
4858,1
4859,0
4860,1
4861,1
4862,1
4863,0
4864,1
4865,1
4866,0
4867,1
4868,2
4869,0
4870,0
4871,1
4872,0
4873,0
4874,2
4875,0
4876,1
4877,1
4878,0
4879,2
4880,1
4881,1
4882,0
4883,0
4884,0
4885,1
4886,2
4887,1
4888,1
4889,0
4890,0
4891,2
4892,0
4893,1
4894,0
4895,0
4896,1
4897,0
4898,0
4899,2
4900,2
4901,2
4902,1
4903,0
4904,0
4905,1
4906,1
4907,2
4908,2
4909,1
4910,1
4911,2
4912,1
4913,1
4914,0
4915,0
4916,0
4917,0
4918,1
4919,1
4920,1
4921,0
4922,1
4923,2
4924,2
4925,0
4926,1
4927,2
4928,1
4929,1
4930,0
4931,0
4932,0
4933,2
4934,2
4935,2
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,1
4943,1
4944,2
4945,2
4946,0
4947,2
4948,1
4949,2
4950,1
4951,2
4952,2
4953,2
4954,0
4955,1
4956,1
4957,2
4958,1
4959,1
4960,2
4961,1
4962,2
4963,1
4964,1
4965,1
4966,0
4967,1
4968,2
4969,2
4970,0
4971,1
4972,2
4973,2
4974,1
4975,2
4976,1
4977,0
4978,1
4979,1
4980,1
4981,1
4982,1
4983,2
4984,1
4985,2
4986,0
4987,2
4988,0
4989,0
4990,1
4991,2
4992,1
4993,0
4994,0
4995,1
4996,1
4997,1
4998,1
4999,0
5000,1
5001,2
5002,1
5003,1
5004,0
5005,1
5006,1
5007,1
5008,2
5009,0
5010,1
5011,1
5012,0
5013,1
5014,1
5015,1
5016,0
5017,2
5018,2
5019,1
5020,1
5021,0
5022,1
5023,1
5024,1
5025,2
5026,1
5027,1
5028,1
5029,1
5030,1
5031,0
5032,0
5033,1
5034,1
5035,1
5036,1
5037,1
5038,2
5039,1
5040,0
5041,1
5042,1
5043,1
5044,0
5045,0
5046,1
5047,2
5048,2
5049,2
5050,1
5051,2
5052,1
5053,2
5054,0
5055,2
5056,1
5057,0
5058,2
5059,0
5060,1
5061,0
5062,1
5063,1
5064,0
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,1
5072,1
5073,2
5074,0
5075,1
5076,1
5077,1
5078,0
5079,1
5080,1
5081,2
5082,0
5083,1
5084,1
5085,2
5086,1
5087,2
5088,0
5089,0
5090,1
5091,1
5092,1
5093,1
5094,2
5095,1
5096,1
5097,0
5098,2
5099,1
5100,1
5101,1
5102,2
5103,2
5104,2
5105,1
5106,1
5107,0
5108,2
5109,1
5110,0
5111,0
5112,2
5113,2
5114,1
5115,2
5116,2
5117,2
5118,1
5119,1
5120,2
5121,0
5122,1
5123,0
5124,1
5125,2
5126,1
5127,1
5128,0
5129,1
5130,2
5131,0
5132,2
5133,2
5134,2
5135,1
5136,1
5137,1
5138,1
5139,1
5140,2
5141,0
5142,1
5143,1
5144,1
5145,2
5146,1
5147,1
5148,0
5149,0
5150,1
5151,0
5152,1
5153,1
5154,2
5155,1
5156,1
5157,0
5158,1
5159,0
5160,1
5161,1
5162,2
5163,1
5164,0
5165,2
5166,1
5167,2
5168,2
5169,2
5170,2
5171,1
5172,1
5173,2
5174,1
5175,1
5176,1
5177,2
5178,1
5179,0
5180,1
5181,2
5182,1
5183,1
5184,2
5185,1
5186,2
5187,1
5188,2
5189,0
5190,2
5191,1
5192,2
5193,0
5194,1
5195,1
5196,0
5197,1
5198,1
5199,2
5200,1
5201,1
5202,2
5203,1
5204,1
5205,0
5206,1
5207,1
5208,1
5209,1
5210,2
5211,2
5212,0
5213,1
5214,2
5215,1
5216,0
5217,0
5218,1
5219,1
5220,0
5221,1
5222,1
5223,1
5224,0
5225,2
5226,1
5227,1
5228,1
5229,0
5230,1
5231,1
5232,2
5233,2
5234,2
5235,1
5236,0
5237,2
5238,0
5239,1
5240,1
5241,1
5242,0
5243,1
5244,0
5245,2
5246,2
5247,2
5248,2
5249,0
5250,1
5251,2
5252,1
5253,2
5254,2
5255,2
5256,1
5257,1
5258,0
5259,1
5260,2
5261,1
5262,0
5263,1
5264,2
5265,2
5266,1
5267,1
5268,2
5269,0
5270,1
5271,0
5272,1
5273,1
5274,1
5275,1
5276,0
5277,2
5278,1
5279,1
5280,0
5281,2
5282,1
5283,1
5284,1
5285,1
5286,0
5287,0
5288,1
5289,1
5290,1
5291,0
5292,1
5293,2
5294,1
5295,0
5296,1
5297,2
5298,2
5299,2
5300,2
5301,1
5302,2
5303,2
5304,1
5305,0
5306,2
5307,2
5308,1
5309,1
5310,1
5311,1
5312,1
5313,1
5314,1
5315,1
5316,0
5317,0
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,0
5330,1
5331,2
5332,1
5333,0
5334,1
5335,2
5336,1
5337,1
5338,1
5339,2
5340,2
5341,1
5342,2
5343,1
5344,2
5345,0
5346,1
5347,0
5348,1
5349,2
5350,1
5351,1
5352,1
5353,0
5354,2
5355,2
5356,1
5357,2
5358,1
5359,0
5360,1
5361,2
5362,1
5363,1
5364,1
5365,0
5366,0
5367,1
5368,2
5369,0
5370,1
5371,1
5372,2
5373,2
5374,2
5375,2
5376,0
5377,0
5378,1
5379,1
5380,1
5381,2
5382,2
5383,1
5384,1
5385,1
5386,2
5387,0
5388,2
5389,2
5390,2
5391,0
5392,1
5393,2
5394,1
5395,1
5396,0
5397,0
5398,1
5399,1
5400,1
5401,1
5402,1
5403,2
5404,0
5405,1
5406,2
5407,0
5408,2
5409,1
5410,1
5411,2
5412,1
5413,2
5414,1
5415,1
5416,0
5417,1
5418,1
5419,2
5420,1
5421,1
5422,2
5423,1
5424,2
5425,2
5426,1
5427,1
5428,2
5429,2
5430,2
5431,1
5432,1
5433,0
5434,1
5435,0
5436,0
5437,1
5438,2
5439,1
5440,1
5441,1
5442,2
5443,1
5444,1
5445,0
5446,1
5447,0
5448,2
5449,1
5450,1
5451,2
5452,1
5453,1
5454,2
5455,1
5456,1
5457,2
5458,1
5459,2
5460,0
5461,2
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,2
5472,1
5473,2
5474,2
5475,2
5476,1
5477,1
5478,2
5479,2
5480,0
5481,2
5482,2
5483,1
5484,1
5485,1
5486,1
5487,2
5488,2
5489,1
5490,1
5491,0
5492,1
5493,1
5494,1
5495,2
5496,0
5497,2
5498,1
5499,1
5500,0
5501,1
5502,1
5503,2
5504,1
5505,2
5506,1
5507,2
5508,0
5509,2
5510,1
5511,0
5512,1
5513,0
5514,0
5515,2
5516,2
5517,0
5518,2
5519,2
5520,1
5521,1
5522,1
5523,0
5524,2
5525,1
5526,0
5527,2
5528,2
5529,2
5530,1
5531,1
5532,1
5533,1
5534,1
5535,1
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,0
5543,1
5544,0
5545,1
5546,0
5547,1
5548,1
5549,2
5550,1
5551,2
5552,1
5553,1
5554,0
5555,1
5556,0
5557,2
5558,1
5559,1
5560,1
5561,0
5562,1
5563,0
5564,1
5565,1
5566,0
5567,0
5568,2
5569,1
5570,0
5571,2
5572,2
5573,2
5574,0
5575,2
5576,1
5577,2
5578,1
5579,2
5580,0
5581,1
5582,0
5583,1
5584,1
5585,1
5586,1
5587,1
5588,2
5589,1
5590,2
5591,1
5592,1
5593,1
5594,2
5595,1
5596,2
5597,2
5598,1
5599,2
5600,0
5601,0
5602,1
5603,0
5604,2
5605,0
5606,0
5607,0
5608,1
5609,1
5610,1
5611,0
5612,1
5613,1
5614,1
5615,0
5616,1
5617,1
5618,0
5619,1
5620,1
5621,2
5622,2
5623,2
5624,0
5625,0
5626,0
5627,1
5628,1
5629,1
5630,1
5631,2
5632,0
5633,2
5634,1
5635,2
5636,1
5637,2
5638,0
5639,1
5640,2
5641,1
5642,1
5643,1
5644,2
5645,1
5646,1
5647,1
5648,1
5649,1
5650,1
5651,2
5652,2
5653,1
5654,1
5655,0
5656,1
5657,0
5658,1
5659,2
5660,1
5661,0
5662,2
5663,1
5664,0
5665,2
5666,0
5667,0
5668,2
5669,1
5670,2
5671,1
5672,1
5673,1
5674,1
5675,1
5676,0
5677,0
5678,0
5679,0
5680,1
5681,1
5682,0
5683,1
5684,2
5685,1
5686,2
5687,1
5688,0
5689,1
5690,1
5691,2
5692,1
5693,2
5694,2
5695,2
5696,2
5697,1
5698,1
5699,2
5700,0
5701,1
5702,1
5703,1
5704,1
5705,1
5706,2
5707,1
5708,2
5709,1
5710,2
5711,0
5712,1
5713,2
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,2
5721,0
5722,1
5723,1
5724,1
5725,2
5726,2
5727,1
5728,1
5729,2
5730,0
5731,2
5732,0
5733,1
5734,1
5735,2
5736,1
5737,1
5738,1
5739,1
5740,2
5741,1
5742,1
5743,1
5744,0
5745,1
5746,1
5747,2
5748,1
5749,1
5750,2
5751,1
5752,0
5753,1
5754,2
5755,1
5756,2
5757,1
5758,2
5759,2
5760,1
5761,1
5762,2
5763,1
5764,0
5765,0
5766,1
5767,1
5768,1
5769,1
5770,2
5771,1
5772,1
5773,0
5774,1
5775,2
5776,1
5777,2
5778,2
5779,1
5780,1
5781,1
5782,0
5783,0
5784,1
5785,1
5786,1
5787,2
5788,1
5789,1
5790,1
5791,2
5792,1
5793,1
5794,2
5795,0
5796,1
